ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2012-05-07,144.39245305283083,113.82577968162548,155.1237440885643,144.39245305283083,144.39245305283083,-9.713485284323596,-9.713485284323596,-9.713485284323596,-9.785564233340695,-9.785564233340695,-9.785564233340695,0.07207894901709666,0.07207894901709666,0.07207894901709666,0.0,0.0,0.0,134.67896776850722
2012-05-08,144.36571925549202,101.58831422483412,141.6319659566894,144.36571925549202,144.36571925549202,-23.215223240814584,-23.215223240814584,-23.215223240814584,-23.244405689640622,-23.244405689640622,-23.244405689640622,0.029182448826041495,0.029182448826041495,0.029182448826041495,0.0,0.0,0.0,121.15049601467744
2012-05-09,144.3389854581532,99.58159642634347,141.8306942476574,144.3389854581532,144.3389854581532,-24.23855615348139,-24.23855615348139,-24.23855615348139,-24.181287213983055,-24.181287213983055,-24.181287213983055,-0.05726893949833927,-0.05726893949833927,-0.05726893949833927,0.0,0.0,0.0,120.10042930467179
2012-05-10,144.31225166081438,103.13966008682742,144.66892632618004,144.31225166081438,144.31225166081438,-22.12588951976555,-22.12588951976555,-22.12588951976555,-21.94141950000738,-21.94141950000738,-21.94141950000738,-0.18447001975817032,-0.18447001975817032,-0.18447001975817032,0.0,0.0,0.0,122.18636214104883
2012-05-11,144.28551786347555,125.25750190788263,167.01120194909842,144.28551786347555,144.28551786347555,1.851060246962832,1.851060246962832,1.851060246962832,2.199365719464369,2.199365719464369,2.199365719464369,-0.3483054725015358,-0.3483054725015358,-0.3483054725015358,0.0,0.0,0.0,146.1365781104384
2012-05-12,144.25878406613674,162.1544321878828,204.78042983245152,144.25878406613674,144.25878406613674,38.96000524040205,38.96000524040205,38.96000524040205,39.50344987784408,39.50344987784408,39.50344987784408,-0.5434446374420466,-0.5434446374420466,-0.5434446374420466,0.0,0.0,0.0,183.21878930653878
2012-05-13,144.2320502687979,160.4711221497875,203.76159885462238,144.2320502687979,144.2320502687979,36.686392041837095,36.686392041837095,36.686392041837095,37.44986103964553,37.44986103964553,37.44986103964553,-0.7634689978084311,-0.7634689978084311,-0.7634689978084311,0.0,0.0,0.0,180.918442310635
2012-05-14,144.20531647145907,111.08208364238992,153.10591419039872,144.20531647145907,144.20531647145907,-10.786593087068454,-10.786593087068454,-10.786593087068454,-9.785564233292387,-9.785564233292387,-9.785564233292387,-1.0010288537760677,-1.0010288537760677,-1.0010288537760677,0.0,0.0,0.0,133.4187233843906
2012-05-15,144.17858267412026,98.60699510469281,142.4151701499763,144.17858267412026,144.17858267412026,-24.492430583605774,-24.492430583605774,-24.492430583605774,-23.24440568963332,-23.24440568963332,-23.24440568963332,-1.248024893972451,-1.248024893972451,-1.248024893972451,0.0,0.0,0.0,119.6861520905145
2012-05-16,144.15184887678143,96.07106516504189,138.97765234448585,144.15184887678143,144.15184887678143,-25.677096932993457,-25.677096932993457,-25.677096932993457,-24.181287213993503,-24.181287213993503,-24.181287213993503,-1.4958097189999515,-1.4958097189999515,-1.4958097189999515,0.0,0.0,0.0,118.47475194378796
2012-05-17,144.12511507944262,99.13658273427161,142.87545453925725,144.12511507944262,144.12511507944262,-23.67682335684646,-23.67682335684646,-23.67682335684646,-21.94141950000657,-21.94141950000657,-21.94141950000657,-1.7354038568398866,-1.7354038568398866,-1.7354038568398866,0.0,0.0,0.0,120.44829172259617
2012-05-18,144.0983812821038,121.6258064910786,164.30777197543605,144.0983812821038,144.0983812821038,0.24164526921358037,0.24164526921358037,0.24164526921358037,2.1993657194809235,2.1993657194809235,2.1993657194809235,-1.9577204502673426,-1.9577204502673426,-1.9577204502673426,0.0,0.0,0.0,144.34002655131738
2012-05-19,144.07164748476498,161.82998569502513,201.85708424401747,144.07164748476498,144.07164748476498,37.34965727760512,37.34965727760512,37.34965727760512,39.50344987780897,39.50344987780897,39.50344987780897,-2.1537926002038508,-2.1537926002038508,-2.1537926002038508,0.0,0.0,0.0,181.42130476237008
2012-05-20,144.04491368742612,157.88889375109918,199.0216574156336,144.04491368742612,144.04491368742612,35.13486371907804,35.13486371907804,35.13486371907804,37.449861039691896,37.449861039691896,37.449861039691896,-2.3149973206138554,-2.3149973206138554,-2.3149973206138554,0.0,0.0,0.0,179.17977740650417
2012-05-21,144.0181798900873,109.60851472130865,152.59903933807746,144.0181798900873,144.0181798900873,-12.218834433065494,-12.218834433065494,-12.218834433065494,-9.785564233319947,-9.785564233319947,-9.785564233319947,-2.4332701997455466,-2.4332701997455466,-2.4332701997455466,0.0,0.0,0.0,131.79934545702181
2012-05-22,143.99144609274848,97.08322675127692,139.61637044856013,143.99144609274848,143.99144609274848,-25.745710853681395,-25.745710853681395,-25.745710853681395,-23.244405689641894,-23.244405689641894,-23.244405689641894,-2.5013051640395,-2.5013051640395,-2.5013051640395,0.0,0.0,0.0,118.24573523906707
2012-05-23,143.96471229540964,95.76447063014359,139.65607790021593,143.96471229540964,143.96471229540964,-26.69402140909911,-26.69402140909911,-26.69402140909911,-24.181287214003948,-24.181287214003948,-24.181287214003948,-2.512734195095168,-2.512734195095168,-2.512734195095168,0.0,0.0,0.0,117.27069088631053
2012-05-24,143.93797849807083,99.5065202986372,140.7055263005794,143.93797849807083,143.93797849807083,-24.40370194277577,-24.40370194277577,-24.40370194277577,-21.941419500005775,-21.941419500005775,-21.941419500005775,-2.462282442769994,-2.462282442769994,-2.462282442769994,0.0,0.0,0.0,119.53427655529507
2012-05-25,143.911244700732,121.93928413000963,164.80142317281772,143.911244700732,143.911244700732,-0.1465291713178486,-0.1465291713178486,-0.1465291713178486,2.1993657194496676,2.1993657194496676,2.1993657194496676,-2.345894890767515,-2.345894890767515,-2.345894890767515,0.0,0.0,0.0,143.76471552941416
2012-05-26,143.8845109033932,160.90989740225072,201.45285067389477,143.8845109033932,143.8845109033932,37.3426183339343,37.3426183339343,37.3426183339343,39.503449877824,39.503449877824,39.503449877824,-2.16083154388971,-2.16083154388971,-2.16083154388971,0.0,0.0,0.0,181.2271292373275
2012-05-27,143.85777710605436,158.54821354342278,201.00654438832836,143.85777710605436,143.85777710605436,35.5441320451715,35.5441320451715,35.5441320451715,37.44986103966055,37.44986103966055,37.44986103966055,-1.9057289944890472,-1.9057289944890472,-1.9057289944890472,0.0,0.0,0.0,179.40190915122585
2012-05-28,143.83104330871555,110.35815906440635,151.60046885523852,143.83104330871555,143.83104330871555,-11.366191397199826,-11.366191397199826,-11.366191397199826,-9.785564233347342,-9.785564233347342,-9.785564233347342,-1.5806271638524838,-1.5806271638524838,-1.5806271638524838,0.0,0.0,0.0,132.46485191151572
2012-05-29,143.80430951137672,99.20987586196156,140.01135577774548,143.80430951137672,143.80430951137672,-24.43136666469847,-24.43136666469847,-24.43136666469847,-23.24440568963643,-23.24440568963643,-23.24440568963643,-1.1869609750620385,-1.1869609750620385,-1.1869609750620385,0.0,0.0,0.0,119.37294284667824
2012-05-30,143.7775757140379,97.21565408022467,139.1265411458448,143.7775757140379,143.7775757140379,-24.908804883954648,-24.908804883954648,-24.908804883954648,-24.18128721400156,-24.18128721400156,-24.18128721400156,-0.7275176699530904,-0.7275176699530904,-0.7275176699530904,0.0,0.0,0.0,118.86877083008326
2012-05-31,143.75084191669907,100.3156504929238,141.45221272857256,143.75084191669907,143.75084191669907,-22.147780907017793,-22.147780907017793,-22.147780907017793,-21.941419500018178,-21.941419500018178,-21.941419500018178,-0.20636140699961752,-0.20636140699961752,-0.20636140699961752,0.0,0.0,0.0,121.60306100968128
2012-06-01,143.72410811936024,124.38629214599382,167.60610921146593,143.72410811936024,143.72410811936024,2.5706380762194923,2.5706380762194923,2.5706380762194923,2.1993657194662273,2.1993657194662273,2.1993657194662273,0.3712723567532635,0.3712723567532635,0.3712723567532635,0.0,0.0,0.0,146.29474619557973
2012-06-02,143.6973743220214,164.8073788141878,205.90157446501462,143.6973743220214,143.6973743220214,40.50255928990553,40.50255928990553,40.50255928990553,39.50344987783906,39.50344987783906,39.50344987783906,0.999109412066473,0.999109412066473,0.999109412066473,0.0,0.0,0.0,184.19993361192692
2012-06-03,143.67064052468257,161.455489775241,204.90212210857644,143.67064052468257,143.67064052468257,39.11985334308854,39.11985334308854,39.11985334308854,37.44986103962919,37.44986103962919,37.44986103962919,1.6699923034593473,1.6699923034593473,1.6699923034593473,0.0,0.0,0.0,182.79049386777112
2012-06-04,143.64390672734376,115.26057876591595,157.2253136466954,143.64390672734376,143.64390672734376,-7.409509967001999,-7.409509967001999,-7.409509967001999,-9.785564233374737,-9.785564233374737,-9.785564233374737,2.3760542663727375,2.3760542663727375,2.3760542663727375,0.0,0.0,0.0,136.23439676034175
2012-06-05,143.61717293000493,103.19513341992048,144.8265276595174,143.61717293000493,143.61717293000493,-20.135499045832404,-20.135499045832404,-20.135499045832404,-23.24440568964501,-23.24440568964501,-23.24440568964501,3.108906643812604,3.108906643812604,3.108906643812604,0.0,0.0,0.0,123.48167388417252
2012-06-06,143.59043913266612,101.6701661036272,142.53945179949832,143.59043913266612,143.59043913266612,-20.321452660123104,-20.321452660123104,-20.321452660123104,-24.181287213997866,-24.181287213997866,-24.181287213997866,3.8598345538747614,3.8598345538747614,3.8598345538747614,0.0,0.0,0.0,123.26898647254302
2012-06-07,143.56370533532728,105.36984040621041,147.3658688982766,143.56370533532728,143.56370533532728,-17.321424044669293,-17.321424044669293,-17.321424044669293,-21.941419499999828,-21.941419499999828,-21.941419499999828,4.619995455330534,4.619995455330534,4.619995455330534,0.0,0.0,0.0,126.24228129065798
2012-06-08,143.53697153798845,131.09316815823422,172.3000293820207,143.53697153798845,143.53697153798845,7.579981008031894,7.579981008031894,7.579981008031894,2.1993657194349723,2.1993657194349723,2.1993657194349723,5.380615288596925,5.380615288596925,5.380615288596925,0.0,0.0,0.0,151.11695254602034
2012-06-09,143.49693337467025,167.88948487585674,210.91385026443754,143.49693337467025,143.49693337467025,45.636626928559835,45.636626928559835,45.636626928559835,39.50344987786804,39.50344987786804,39.50344987786804,6.133177050691799,6.133177050691799,6.133177050691799,0.0,0.0,0.0,189.13356030323007
2012-06-10,143.45689521135205,167.65198999413755,208.20638723277867,143.45689521135205,143.45689521135205,44.31945802769324,44.31945802769324,44.31945802769324,37.44986103967556,37.44986103967556,37.44986103967556,6.869596988017685,6.869596988017685,6.869596988017685,0.0,0.0,0.0,187.77635323904528
2012-06-11,143.41685704803382,120.46200874347925,162.06683365057438,143.41685704803382,143.41685704803382,-2.2031801847445807,-2.2031801847445807,-2.2031801847445807,-9.785564233326587,-9.785564233326587,-9.785564233326587,7.582384048582009,7.582384048582009,7.582384048582009,0.0,0.0,0.0,141.21367686328924
2012-06-12,143.37681888471565,107.2036483444908,149.435014684301,143.37681888471565,143.37681888471565,-14.979626879632082,-14.979626879632082,-14.979626879632082,-23.24440568963955,-23.24440568963955,-23.24440568963955,8.26477881000746,8.26477881000746,8.26477881000746,0.0,0.0,0.0,128.39719200508355
2012-06-13,143.33678072139742,105.01525826141675,150.41174788321277,143.33678072139742,143.33678072139742,-15.270418440848331,-15.270418440848331,-15.270418440848331,-24.181287213994175,-24.181287213994175,-24.181287213994175,8.91086877314584,8.91086877314584,8.91086877314584,0.0,0.0,0.0,128.06636228054907
2012-06-14,143.2967425580792,110.64744846825386,151.6517211372353,143.2967425580792,143.2967425580792,-12.425741838151,-12.425741838151,-12.425741838151,-21.941419499981482,-21.941419499981482,-21.941419499981482,9.51567766183048,9.51567766183048,9.51567766183048,0.0,0.0,0.0,130.8710007199282
2012-06-15,143.25670439476102,134.81825949572237,176.20770828117364,143.25670439476102,143.25670439476102,12.274592893445886,12.274592893445886,12.274592893445886,2.1993657193687697,2.1993657193687697,2.1993657193687697,10.075227174077114,10.075227174077114,10.075227174077114,0.0,0.0,0.0,155.5312972882069
2012-06-16,143.2166662314428,171.95343319229397,215.20061042392697,143.2166662314428,143.2166662314428,50.090020341909074,50.090020341909074,50.090020341909074,39.50344987781899,39.50344987781899,39.50344987781899,10.586570464090098,10.586570464090098,10.586570464090098,0.0,0.0,0.0,193.30668657335187
2012-06-17,143.17662806812461,171.69393619897568,213.61346123432753,143.17662806812461,143.17662806812461,48.49765851222724,48.49765851222724,48.49765851222724,37.44986103965186,37.44986103965186,37.44986103965186,11.04779747257538,11.04779747257538,11.04779747257538,0.0,0.0,0.0,191.67428658035186
2012-06-18,143.13658990480639,124.69674214700316,165.08619328887372,143.13658990480639,143.13658990480639,1.6724488067751386,1.6724488067751386,1.6724488067751386,-9.785564233278444,-9.785564233278444,-9.785564233278444,11.458013040053583,11.458013040053583,11.458013040053583,0.0,0.0,0.0,144.80903871158154
2012-06-19,143.09655174148816,111.96068497685073,152.94646501594517,143.09655174148816,143.09655174148816,-11.427116179839123,-11.427116179839123,-11.427116179839123,-23.24440568964202,-23.24440568964202,-23.24440568964202,11.817289509802894,11.817289509802894,11.817289509802894,0.0,0.0,0.0,131.66943556164904
2012-06-20,143.05651357816998,110.74768039130038,150.49094402194606,143.05651357816998,143.05651357816998,-12.05469098276137,-12.05469098276137,-12.05469098276137,-24.181287214004627,-24.181287214004627,-24.181287214004627,12.126596231243251,12.126596231243251,12.126596231243251,0.0,0.0,0.0,131.0018225954086
2012-06-21,143.01647541485175,112.1600111307254,156.00619078903895,143.01647541485175,143.01647541485175,-9.553710509060785,-9.553710509060785,-9.553710509060785,-21.94141949999389,-21.94141949999389,-21.94141949999389,12.3877089909331,12.3877089909331,12.3877089909331,0.0,0.0,0.0,133.46276490579098
2012-06-22,142.97643725153358,135.2413749571595,177.2390703766105,142.97643725153358,142.97643725153358,14.802468628613182,14.802468628613182,14.802468628613182,2.1993657194028,2.1993657194028,2.1993657194028,12.603102909210385,12.603102909210385,12.603102909210385,0.0,0.0,0.0,157.77890588014677
2012-06-23,142.93639908821535,173.87733198666203,216.0193429791262,142.93639908821535,142.93639908821535,52.27928261007038,52.27928261007038,52.27928261007038,39.50344987784796,39.50344987784796,39.50344987784796,12.775832732222428,12.775832732222428,12.775832732222428,0.0,0.0,0.0,195.21568169828572
2012-06-24,142.89636092489718,172.40998382815397,214.70008713734813,142.89636092489718,142.89636092489718,50.35926575092747,50.35926575092747,50.35926575092747,37.44986103962814,37.44986103962814,37.44986103962814,12.909404711299336,12.909404711299336,12.909404711299336,0.0,0.0,0.0,193.25562667582466
2012-06-25,142.85632276157895,124.2314490049766,167.14206951171613,142.85632276157895,142.85632276157895,3.2220801550276543,3.2220801550276543,3.2220801550276543,-9.785564233305841,-9.785564233305841,-9.785564233305841,13.007644388333498,13.007644388333498,13.007644388333498,0.0,0.0,0.0,146.0784029166066
2012-06-26,142.81628459826072,113.42751585922299,154.84881774598367,142.81628459826072,142.81628459826072,-10.169841094589948,-10.169841094589948,-10.169841094589948,-23.244405689634714,-23.244405689634714,-23.244405689634714,13.07456459504477,13.07456459504477,13.07456459504477,0.0,0.0,0.0,132.64644350367078
2012-06-27,142.77624643494255,110.29930618253137,152.55360942911793,142.77624643494255,142.77624643494255,-11.067049385757151,-11.067049385757151,-11.067049385757151,-24.181287213988092,-24.181287213988092,-24.181287213988092,13.114237828230939,13.114237828230939,13.114237828230939,0.0,0.0,0.0,131.7091970491854
2012-06-28,142.73620827162432,113.78517702098844,155.744406892701,142.73620827162432,142.73620827162432,-8.81074261125249,-8.81074261125249,-8.81074261125249,-21.941419499993085,-21.941419499993085,-21.941419499993085,13.130676888740593,13.130676888740593,13.130676888740593,0.0,0.0,0.0,133.92546566037183
2012-06-29,142.69617010830615,136.66635139040483,178.17682743075815,142.69617010830615,142.69617010830615,15.327092998854987,15.327092998854987,15.327092998854987,2.1993657194368317,2.1993657194368317,2.1993657194368317,13.127727279418153,13.127727279418153,13.127727279418153,0.0,0.0,0.0,158.02326310716114
2012-06-30,142.65613194498792,175.02620813737803,215.85183110136484,142.65613194498792,142.65613194498792,52.61242423851022,52.61242423851022,52.61242423851022,39.503449877863005,39.503449877863005,39.503449877863005,13.108974360647208,13.108974360647208,13.108974360647208,0.0,0.0,0.0,195.26855618349813
2012-07-01,142.6160937816697,171.98856844657945,212.51918162436772,142.6160937816697,142.6160937816697,50.527528718078344,50.527528718078344,50.527528718078344,37.44986103959679,37.44986103959679,37.44986103959679,13.077667678481552,13.077667678481552,13.077667678481552,0.0,0.0,0.0,193.14362249974803
2012-07-02,142.57605561835152,124.64087593498404,167.03780808799888,142.57605561835152,142.57605561835152,3.251099996091348,3.251099996091348,3.251099996091348,-9.785564233257858,-9.785564233257858,-9.785564233257858,13.036664229349205,13.036664229349205,13.036664229349205,0.0,0.0,0.0,145.82715561444286
2012-07-03,142.5360174550333,110.77149633456374,153.55666052929863,142.5360174550333,142.5360174550333,-10.256013961059203,-10.256013961059203,-10.256013961059203,-23.24440568963719,-23.24440568963719,-23.24440568963719,12.988391728577987,12.988391728577987,12.988391728577987,0.0,0.0,0.0,132.28000349397408
2012-07-04,142.49597929171512,112.22247234389032,152.58534996228835,142.49597929171512,142.49597929171512,-11.246454983582776,-11.246454983582776,-11.246454983582776,-24.181287213998534,-24.181287213998534,-24.181287213998534,12.934832230415761,12.934832230415761,12.934832230415761,0.0,0.0,0.0,131.24952430813235
2012-07-05,142.4559411283969,112.01542769858833,155.05562186504983,142.4559411283969,142.4559411283969,-9.063893771831951,-9.063893771831951,-9.063893771831951,-21.941419500023038,-21.941419500023038,-21.941419500023038,12.877525728191085,12.877525728191085,12.877525728191085,0.0,0.0,0.0,133.39204735656494
2012-07-06,142.41590296507866,137.15431875486212,179.1847267584016,142.41590296507866,142.41590296507866,15.016958387579596,15.016958387579596,15.016958387579596,2.1993657194708653,2.1993657194708653,2.1993657194708653,12.817592668108732,12.817592668108732,12.817592668108732,0.0,0.0,0.0,157.43286135265825
2012-07-07,142.37586480176049,174.17532116948644,214.57038221708805,142.37586480176049,142.37586480176049,52.25922353897869,52.25922353897869,52.25922353897869,39.50344987784182,39.50344987784182,39.50344987784182,12.755773661136868,12.755773661136868,12.755773661136868,0.0,0.0,0.0,194.63508834073917
2012-07-08,142.33582663844226,171.5437331399529,214.58906175699113,142.33582663844226,142.33582663844226,50.1423451350107,50.1423451350107,50.1423451350107,37.44986103965081,37.44986103965081,37.44986103965081,12.692484095359886,12.692484095359886,12.692484095359886,0.0,0.0,0.0,192.47817177345297
2012-07-09,142.29578847512408,122.7714792790221,164.42163320283058,142.29578847512408,142.29578847512408,2.842316621211997,2.842316621211997,2.842316621211997,-9.78556423328509,-9.78556423328509,-9.78556423328509,12.627880854497088,12.627880854497088,12.627880854497088,0.0,0.0,0.0,145.1381050963361
2012-07-10,142.25575031180585,111.94204291658275,152.27802990111454,142.25575031180585,142.25575031180585,-10.682467736906654,-10.682467736906654,-10.682467736906654,-23.244405689639667,-23.244405689639667,-23.244405689639667,12.561937952733016,12.561937952733016,12.561937952733016,0.0,0.0,0.0,131.5732825748992
2012-07-11,142.21571214848763,109.4341381285648,151.57490318011378,142.21571214848763,142.21571214848763,-11.686759600029097,-11.686759600029097,-11.686759600029097,-24.18128721399484,-24.18128721399484,-24.18128721399484,12.494527613965746,12.494527613965746,12.494527613965746,0.0,0.0,0.0,130.52895254845853
2012-07-12,142.17567398516945,111.01231654579738,153.5738092947118,142.17567398516945,142.17567398516945,-9.515916336222881,-9.515916336222881,-9.515916336222881,-21.9414195000179,-21.9414195000179,-21.9414195000179,12.425503163795018,12.425503163795018,12.425503163795018,0.0,0.0,0.0,132.65975764894657
2012-07-13,142.13563582185122,135.62249414508597,176.9896653415503,142.13563582185122,142.13563582185122,14.55414578923121,14.55414578923121,14.55414578923121,2.199365719404659,2.199365719404659,2.199365719404659,12.354780069826552,12.354780069826552,12.354780069826552,0.0,0.0,0.0,156.68978161108242
2012-07-14,142.09559765853302,172.88401533141416,215.67918171553654,142.09559765853302,142.09559765853302,51.78586143873372,51.78586143873372,51.78586143873372,39.50344987785687,39.50344987785687,39.50344987785687,12.282411560876845,12.282411560876845,12.282411560876845,0.0,0.0,0.0,193.88145909726674
2012-07-15,142.05555949521482,171.7198147498536,213.66596594217657,142.05555949521482,142.05555949521482,49.65851651458685,49.65851651458685,49.65851651458685,37.44986103961945,37.44986103961945,37.44986103961945,12.208655474967392,12.208655474967392,12.208655474967392,0.0,0.0,0.0,191.71407600980166
2012-07-16,142.0155213318966,122.84470186672773,163.9642337795716,142.0155213318966,142.0155213318966,2.3484650890058747,2.3484650890058747,2.3484650890058747,-9.785564233312648,-9.785564233312648,-9.785564233312648,12.134029322318524,12.134029322318524,12.134029322318524,0.0,0.0,0.0,144.36398642090248
2012-07-17,141.97548316857842,110.5620090551874,151.8055985002904,141.97548316857842,141.97548316857842,-11.185054698040629,-11.185054698040629,-11.185054698040629,-23.24440568964215,-23.24440568964215,-23.24440568964215,12.059350991601518,12.059350991601518,12.059350991601518,0.0,0.0,0.0,130.7904284705378
2012-07-18,141.9354450052602,109.03608133707858,150.30847228547782,141.9354450052602,141.9354450052602,-12.195524152985758,-12.195524152985758,-12.195524152985758,-24.181287214006602,-24.181287214006602,-24.181287214006602,11.985763061020844,11.985763061020844,11.985763061020844,0.0,0.0,0.0,129.73992085227442
2012-07-19,141.89540684194202,111.18090934247975,153.32197079548908,141.89540684194202,141.89540684194202,-10.0266802172348,-10.0266802172348,-10.0266802172348,-21.941419500017094,-21.941419500017094,-21.941419500017094,11.914739282782294,11.914739282782294,11.914739282782294,0.0,0.0,0.0,131.86872662470722
2012-07-20,141.8553686786238,135.7122556293686,176.9208508257059,141.8553686786238,141.8553686786238,14.047438189725199,14.047438189725199,14.047438189725199,2.199365719456165,2.199365719456165,2.199365719456165,11.848072470269035,11.848072470269035,11.848072470269035,0.0,0.0,0.0,155.902806868349
2012-07-21,141.8153305153056,172.35008037015123,212.83023612808154,141.8153305153056,141.8153305153056,51.29129358790446,51.29129358790446,51.29129358790446,39.50344987787191,39.50344987787191,39.50344987787191,11.787843710032549,11.787843710032549,11.787843710032549,0.0,0.0,0.0,193.10662410321004
2012-07-22,141.7752923519874,169.063815519997,211.59935917668955,141.7752923519874,141.7752923519874,49.18623456236946,49.18623456236946,49.18623456236946,37.449861039673465,37.449861039673465,37.449861039673465,11.736373522695995,11.736373522695995,11.736373522695995,0.0,0.0,0.0,190.96152691435685
2012-07-23,141.73525418866916,121.25690202536387,164.30463763528388,141.73525418866916,141.73525418866916,1.9105920515772572,1.9105920515772572,1.9105920515772572,-9.785564233264669,-9.785564233264669,-9.785564233264669,11.696156284841926,11.696156284841926,11.696156284841926,0.0,0.0,0.0,143.6458462402464
2012-07-24,141.695216025351,107.64675347175374,149.04454768699188,141.695216025351,141.695216025351,-11.574625814622303,-11.574625814622303,-11.574625814622303,-23.244405689634842,-23.244405689634842,-23.244405689634842,11.669779875012535,11.669779875012535,11.669779875012535,0.0,0.0,0.0,130.1205902107287
2012-07-25,141.65517786203276,110.71594498010714,152.07472553478323,141.65517786203276,141.65517786203276,-12.521454114767824,-12.521454114767824,-12.521454114767824,-24.181287214002904,-24.181287214002904,-24.181287214002904,11.65983309923508,11.65983309923508,11.65983309923508,0.0,0.0,0.0,129.13372374726492
2012-07-26,141.61513969871456,110.13532973012127,151.6158710107871,141.61513969871456,141.61513969871456,-10.27261553503881,-10.27261553503881,-10.27261553503881,-21.941419499998755,-21.941419499998755,-21.941419499998755,11.668803964959936,11.668803964959936,11.668803964959936,0.0,0.0,0.0,131.34252416367576
2012-07-27,141.57510153539636,133.04329079353147,177.0485419958165,141.57510153539636,141.57510153539636,13.898338008640012,13.898338008640012,13.898338008640012,2.199365719472728,2.199365719472728,2.199365719472728,11.698972289167287,11.698972289167287,11.698972289167287,0.0,0.0,0.0,155.47343954403638
2012-07-28,141.53506337207813,172.21119347989688,213.5368306550386,141.53506337207813,141.53506337207813,51.25575030992403,51.25575030992403,51.25575030992403,39.50344987788697,39.50344987788697,39.50344987788697,11.752300432037075,11.752300432037075,11.752300432037075,0.0,0.0,0.0,192.79081368200215
2012-07-29,141.49502520875996,169.4759994364103,212.50212731399077,141.49502520875996,141.49502520875996,49.2801871701723,49.2801871701723,49.2801871701723,37.44986103971219,37.44986103971219,37.44986103971219,11.830326130460103,11.830326130460103,11.830326130460103,0.0,0.0,0.0,190.77521237893225
2012-07-30,141.45498704544173,122.6957315752749,163.6088356985324,141.45498704544173,141.45498704544173,2.148497225229479,2.148497225229479,2.148497225229479,-9.785564233292062,-9.785564233292062,-9.785564233292062,11.93406145852154,11.93406145852154,11.93406145852154,0.0,0.0,0.0,143.6034842706712
2012-07-31,141.41494888212353,110.6447988011567,151.70596228910884,141.41494888212353,141.41494888212353,-11.180503828441932,-11.180503828441932,-11.180503828441932,-23.24440568964525,-23.24440568964525,-23.24440568964525,12.063901861203322,12.063901861203322,12.063901861203322,0.0,0.0,0.0,130.23444505368158
2012-08-01,141.37491071880532,108.52947376931999,149.94998559975377,141.37491071880532,141.37491071880532,-11.961738220115958,-11.961738220115958,-11.961738220115958,-24.181287213986376,-24.181287213986376,-24.181287213986376,12.219548993870422,12.219548993870422,12.219548993870422,0.0,0.0,0.0,129.41317249868936
2012-08-02,141.3348725554871,109.66896127969531,151.69084590983428,141.3348725554871,141.3348725554871,-9.54146874160516,-9.54146874160516,-9.54146874160516,-21.94141950001549,-21.94141950001549,-21.94141950001549,12.399950758410327,12.399950758410327,12.399950758410327,0.0,0.0,0.0,131.79340381388192
2012-08-03,141.29483439216892,137.0123612262283,177.0346856176757,141.29483439216892,141.29483439216892,14.802627185760274,14.802627185760274,14.802627185760274,2.199365719406527,2.199365719406527,2.199365719406527,12.603261466353748,12.603261466353748,12.603261466353748,0.0,0.0,0.0,156.0974615779292
2012-08-04,141.2547962288507,171.6979747535481,213.93783383174238,141.2547962288507,141.2547962288507,52.33027437053938,52.33027437053938,52.33027437053938,39.503449877865776,39.503449877865776,39.503449877865776,12.826824492673602,12.826824492673602,12.826824492673602,0.0,0.0,0.0,193.58507059939006
2012-08-05,141.2147580655325,169.56053957259928,211.92148435918367,141.2147580655325,141.2147580655325,50.51704016730238,50.51704016730238,50.51704016730238,37.449861039688486,37.449861039688486,37.449861039688486,13.067179127613898,13.067179127613898,13.067179127613898,0.0,0.0,0.0,191.73179823283488
2012-08-06,141.1747199022143,123.82079514618604,167.61469750087912,141.1747199022143,141.1747199022143,3.5345283738877513,3.5345283738877513,3.5345283738877513,-9.785564233319622,-9.785564233319622,-9.785564233319622,13.320092607207373,13.320092607207373,13.320092607207373,0.0,0.0,0.0,144.70924827610204
2012-08-07,141.13468173889606,110.68515301165262,152.81024865612062,141.13468173889606,141.13468173889606,-9.66378816190961,-9.66378816190961,-9.66378816190961,-23.24440568963979,-23.24440568963979,-23.24440568963979,13.580617527730185,13.580617527730185,13.580617527730185,0.0,0.0,0.0,131.47089357698644
2012-08-08,141.0946435755779,110.44156979117568,151.40227802319419,141.0946435755779,141.0946435755779,-10.338113165077493,-10.338113165077493,-10.338113165077493,-24.181287213983996,-24.181287213983996,-24.181287213983996,13.843174048906501,13.843174048906501,13.843174048906501,0.0,0.0,0.0,130.7565304105004
2012-08-09,141.0546054122597,110.8700337257205,154.67659021394425,141.0546054122597,141.0546054122597,-7.839764010376415,-7.839764010376415,-7.839764010376415,-21.94141950001035,-21.94141950001035,-21.94141950001035,14.101655489633934,14.101655489633934,14.101655489633934,0.0,0.0,0.0,133.21484140188326
2012-08-10,141.01456724524766,136.54480461078558,177.5432762983666,141.01456724524766,141.01456724524766,16.54892086283977,16.54892086283977,16.54892086283977,2.199365719440557,2.199365719440557,2.199365719440557,14.349555143399215,14.349555143399215,14.349555143399215,0.0,0.0,0.0,157.56348810808743
